Date,GLEV,CRUTS_PET,REA,ERA5,MERRA2,NCEP_NARR
2/1/1987,4189.011491,6101.350656,1017.202842,445.3201887,3295.302352,12886.44698
3/1/1987,6582.87983,9268.676723,1990.66666,1305.726028,5167.154781,16297.70817
4/1/1987,9577.976321,17544.69094,4050.152231,2919.010729,6507.111912,16720.93911
5/1/1987,13437.24087,20635.21916,7230.155696,8903.613387,6513.890153,21693.92376
6/1/1987,19199.24227,27620.94137,9280.652537,11187.48108,7823.617286,21607.39179
7/1/1987,25053.59611,28289.30471,8314.055383,12511.40363,5432.953554,12069.10517
8/1/1987,24558.47119,27590.8891,6737.861247,10681.29578,2248.976865,7216.538607
9/1/1987,20682.85427,21200.50919,4889.074249,8047.0378,1182.185024,4032.363359
10/1/1987,15077.24058,14501.76203,4372.627246,5687.659521,1678.459781,4568.881967
11/1/1987,10319.79411,6367.43832,2258.172764,3952.855788,2380.580324,8319.753447
12/1/1987,7217.819891,4291.09985,1055.58036,2840.744051,1985.371697,8262.30393
1/1/1988,4600.545635,4881.781419,667.9354037,564.0679284,2558.627717,9650.317131
2/1/1988,4370.971265,8074.38793,977.8641355,243.0289792,3573.594848,10614.82965
3/1/1988,7506.195245,11241.84909,1476.449965,1143.523308,5678.34438,17976.67739
4/1/1988,9808.992384,13921.35827,4162.879108,3088.036665,6170.391468,24087.62477
5/1/1988,15418.50389,20129.73652,7401.729635,8311.191069,7622.91691,27213.12879
6/1/1988,18538.50364,24911.25369,9251.37519,10341.05598,7063.455118,34987.29299
7/1/1988,22648.09696,31370.14802,8826.695049,12100.63935,6107.554818,27873.63057
8/1/1988,22530.27055,26289.17945,8041.828455,10682.72749,3328.733092,18826.58426
9/1/1988,20666.57385,20559.29659,5405.867781,8868.450143,2049.199195,11446.32149
10/1/1988,15415.70672,14728.74753,2782.796669,4490.915293,786.9486424,6068.650805
11/1/1988,10455.06316,6282.857745,2133.422878,4172.047044,2184.637819,7888.996481
12/1/1988,6993.972321,4815.624889,1397.692601,2427.561145,1822.38656,7754.233112
1/1/1989,4752.682976,4540.446325,590.6345405,640.485448,2557.047283,7884.148985
2/1/1989,0,6213.709661,714.9977639,479.6507763,3258.230675,12272.48118
3/1/1989,4710.890594,9788.167755,2219.019029,852.0224876,5806.727043,16139.49041
4/1/1989,8868.111931,15907.66076,4767.654874,3815.314943,7917.363072,18678.05789
5/1/1989,14920.68601,19576.33524,8573.743172,9264.623748,8111.551008,31025.85209
6/1/1989,18321.46179,24233.46759,10095.68586,11026.55,8334.821424,35604.35037
7/1/1989,23807.10578,29893.57746,8859.570397,11288.09343,6297.798545,27319.96145
8/1/1989,22965.57064,23880.32249,8130.081452,10767.46674,4501.657883,20054.76912
9/1/1989,19374.49204,18495.77992,7131.482488,8057.779165,3263.030634,14208.58224
10/1/1989,15056.24767,11906.06273,4813.320294,5857.03719,2973.358536,9182.74347
11/1/1989,10077.54504,7622.614174,2403.079405,2974.691743,2046.106022,10365.45403
12/1/1989,7042.667095,6003.973818,257.9490118,2045.2787,1538.938569,5593.761002
1/1/1990,4807.275384,4540.969633,771.0557726,1711.998516,2540.976949,9461.736545
2/1/1990,0,5334.931863,724.6363351,1149.59103,2847.340434,11288.12541
3/1/1990,5581.236201,10243.6221,1787.014875,1604.581718,5310.293696,17640.74937
4/1/1990,8207.466678,14124.18898,3919.144831,4640.789783,6440.630174,24346.52831
5/1/1990,14841.75439,18649.16063,7100.657726,9738.596565,7023.111727,26144.53588
6/1/1990,18950.36945,24324.99252,8945.736263,9967.333643,7762.654262,33029.88856
7/1/1990,21473.85519,28591.64987,9086.289382,11725.20633,6467.107523,28972.12607
8/1/1990,22156.52079,23688.49134,7156.717468,10482.60721,3610.772131,19329.15784
9/1/1990,19022.83825,18475.14961,5323.679157,7773.965616,2144.895102,12045.55538
10/1/1990,16272.40456,13589.54567,3324.475924,5247.455272,1716.311655,7056.948712
11/1/1990,10518.20527,7319.114303,1226.804155,3495.824222,1286.376688,6673.009894
12/1/1990,7132.008505,5164.125032,827.318255,2903.29484,1520.445528,7400.856122
1/1/1991,0,5285.649432,132.7754152,792.9583466,1193.647581,5617.176691
2/1/1991,3272.621716,7041.84897,-318.7941992,912.8870772,1596.317884,8917.285347
3/1/1991,6709.273002,6885.500043,892.3466013,1210.682294,4822.180509,13848.75833
4/1/1991,8649.380453,12248.64173,4553.872759,2662.354893,6934.536284,20711.9252
5/1/1991,12774.6115,17053.54751,7588.405496,7188.417005,8288.02409,27848.72432
6/1/1991,16723.53885,23031.80354,9496.966811,10574.18459,8871.387364,33059.4422
7/1/1991,20083.18102,28511.39974,9172.931351,10054.45145,7597.355415,29545.44852
8/1/1991,21526.77009,23618.0546,7259.423537,9872.926078,3633.528777,19637.03722
9/1/1991,18593.90444,19866.86653,5454.258979,7290.763412,2485.620034,12918.34624
10/1/1991,15930.81254,13731.90679,3634.367539,5659.331152,1713.553629,8496.796058
11/1/1991,9868.203484,6820.086739,2376.172518,2986.57329,2226.076271,10776.95752
12/1/1991,6637.176618,4818.717225,1386.556108,1800.079833,1659.159832,8414.623001
1/1/1992,4603.123925,4037.303512,843.3801885,684.4836105,2082.811021,8111.654265
2/1/1992,3106.19335,5493.958783,973.7946423,133.9213805,3044.268423,9247.324454
3/1/1992,5028.589419,8667.418963,1441.952619,830.0140097,5190.996011,15768.81935
4/1/1992,9046.477133,14772.79803,4844.050143,4440.424384,9622.287382,23739.31267
5/1/1992,14389.49126,22062.521,7355.636779,8558.639934,9496.969752,31093.42532
6/1/1992,17807.18752,22574.81534,8229.434444,10104.27906,7708.715915,28195.99583
7/1/1992,20111.77583,25579.53513,9500.702878,9964.618239,7932.579142,28730.91114
8/1/1992,21592.06954,25371.33309,8240.588506,10212.91879,5796.590907,22124.6713
9/1/1992,19147.1583,19077.09749,5564.558922,7272.779585,2848.130274,13598.23312
10/1/1992,14416.45388,12527.12793,3506.524919,5073.555241,1646.947949,7342.408337
11/1/1992,9812.340501,6347.057211,1523.773377,3381.7932,1617.73791,9635.805377
12/1/1992,6772.744794,4234.821719,917.7551912,2505.098509,2251.877999,8125.700428
1/1/1993,3631.065456,4243.816601,196.4971506,605.1146951,2146.661326,9050.757757
2/1/1993,0,5388.44322,124.0958375,433.2752402,2872.312001,12208.44077
3/1/1993,4020.464498,9396.564042,830.9669455,391.4747615,4380.678035,9377.588547
4/1/1993,8898.904823,12480.46719,5588.352931,3258.960532,9523.258696,23520.85214
5/1/1993,13783.80376,18499.77209,9808.228024,9020.594361,12981.13151,27480.40016
6/1/1993,18053.14567,21527.86652,12459.04129,10161.27644,12322.55058,35795.05285
7/1/1993,23159.65444,26325.73741,11282.76964,10981.64671,9632.347846,35245.34933
8/1/1993,23149.36466,23932.48859,8171.165494,9898.590278,4979.872142,24282.53606
9/1/1993,19803.97159,19517.6378,5260.447124,7467.982966,2026.916959,15814.59714
10/1/1993,14326.46883,12024.85212,3995.461039,5155.960647,1989.983485,9119.552571
11/1/1993,10602.95052,7912.139891,1345.803969,3317.923285,1596.006206,8330.561817
12/1/1993,6326.489447,5011.022114,1257.354926,1946.450621,2002.974006,10192.03164
1/1/1994,4226.338643,5021.366842,1023.445024,1069.829786,1933.469324,9714.174688
2/1/1994,4253.372467,5524.201575,894.9815657,347.6151415,2938.452516,11342.48658
3/1/1994,5464.831754,10947.27992,1732.08517,1192.602324,5329.028999,17531.29503
4/1/1994,8821.77689,13491.33884,3775.693293,4179.811092,6203.7326,22995.54382
5/1/1994,12513.37046,18632.74934,8076.825111,8879.463239,7800.339117,31087.35734
6/1/1994,19980.31818,25581.08701,9180.297847,11022.38517,8457.420471,39415.01399
7/1/1994,22963.63045,29416.32797,7751.623133,11358.89663,5152.773408,27944.84347
8/1/1994,24133.02005,26166.66877,5989.983071,10795.73481,1834.016473,21015.20205
9/1/1994,18913.54959,18196.17257,5209.342216,7754.101017,1406.630775,12841.18735
10/1/1994,14695.97379,11580.51513,4711.250194,5432.908601,2860.113516,10827.55475
11/1/1994,9408.879416,5210.618566,2268.386598,3798.970218,2839.537956,9199.915054
12/1/1994,5305.281159,4465.034012,452.0151532,1522.728103,1749.62095,5375.414987
1/1/1995,3038.147884,3414.437773,350.0031874,863.7804102,2127.457382,6831.50128
2/1/1995,3036.508386,6244.749845,586.5226695,471.1275475,3150.120705,6984.191606
3/1/1995,6391.805888,8260.312207,2016.853587,1761.158552,6112.417763,11677.55783
4/1/1995,8679.716971,11924.94108,4622.942752,3724.207864,8100.992411,22917.2469
5/1/1995,11117.74793,16010.67076,9647.713,7127.912727,10656.26827,24914.12075
6/1/1995,15787.97409,21003.44095,13863.0997,9443.663445,13935.50566,30632.49144
7/1/1995,21411.00647,26607.27295,13826.28632,11823.45915,14543.61789,44060.76467
8/1/1995,24731.34335,26276.22422,9948.697177,10937.22093,8332.358288,38584.61458
9/1/1995,21484.33922,19591.03937,6142.379619,8223.77433,4072.977084,25527.57287
10/1/1995,17515.89414,13890.8498,3068.631176,5134.403711,1511.122412,12583.47434
11/1/1995,11065.42027,8554.482419,827.3656391,2828.958098,751.4257233,6768.911094
12/1/1995,7541.729903,4910.906495,909.2921215,2754.538338,2122.117752,7615.864697
1/1/1996,5311.310275,4939.502842,840.0923645,1807.80778,2556.980219,10723.40073
2/1/1996,3907.895114,5311.541821,681.108083,1554.08709,3218.156799,12483.9373
3/1/1996,6857.164348,9583.456222,2355.426504,2632.597109,6525.217906,14075.27988
4/1/1996,10544.25273,13668.74948,7228.230734,5727.56782,11424.17333,23262.15236
5/1/1996,15792.56351,19926.99367,11002.96379,10532.43228,12968.83376,27057.08611
6/1/1996,20189.15494,26370.26903,12227.12596,11303.26064,12961.37998,32322.10632
7/1/1996,24081.00653,31396.85865,11539.06074,11447.74952,10182.04507,40959.05951
8/1/1996,26921.90794,27849.57415,8979.295892,10930.91046,6040.836469,36040.14203
9/1/1996,22873.14226,19963.43504,5703.834495,8697.971996,2310.185694,23653.80637
10/1/1996,17167.59665,12657.40679,3895.082498,6220.001747,1930.769562,13788.98364
11/1/1996,10301.88734,6604.949476,3108.816152,2791.131635,2544.32772,9450.494479
12/1/1996,7000.589431,5120.644683,1075.373698,2203.221176,2425.113915,8014.597722
1/1/1997,4417.41544,4274.438315,479.4188449,1413.615357,2483.301232,7580.671791
2/1/1997,4787.98701,6742.674977,1562.780761,1677.849184,4980.948858,13120.8925
3/1/1997,7168.241997,9889.872638,2340.564182,2394.287179,7942.826438,15779.61399
4/1/1997,11963.16968,14699.50952,5523.373971,6654.095387,10298.62191,16624.79699
5/1/1997,15274.36135,23310.60877,9349.299092,10109.59838,12103.71003,21877.42589
6/1/1997,21251.81034,25607.75919,11204.71305,12534.53888,11852.73425,40054.89002
7/1/1997,24666.34243,31008.76299,10608.37094,12276.4605,9219.45245,38780.99504
8/1/1997,26242.36499,27101.44308,9007.319413,11461.33868,6117.008655,37192.43596
9/1/1997,21958.55405,20005.65399,6334.740374,8719.754003,3115.09208,25805.09419
10/1/1997,18746.71369,13354.19247,4388.807656,6213.045814,2067.010471,14606.99944
11/1/1997,10337.82299,6877.512468,2516.724354,3098.437656,1966.605668,11305.27194
12/1/1997,7705.815935,4847.358529,1485.955243,2666.012092,2349.926705,8306.742888
1/1/1998,4185.030606,4856.06999,698.1397092,502.8526412,2436.751641,10159.82291
2/1/1998,3958.345975,5225.794851,212.4321838,312.7521034,3446.9121,12016.18143
3/1/1998,5648.967699,9463.222747,1363.346894,929.6179739,5400.26429,16416.25341
4/1/1998,9453.493098,14067.04396,5491.969847,3264.168108,8597.303434,21078.46751
5/1/1998,12994.81152,18682.55978,9726.735121,8511.190893,11352.1353,29640.51679
6/1/1998,15734.20226,25362.30709,14772.34658,10234.40871,14185.80578,41653.1702
7/1/1998,21422.43802,31855.31014,14327.02144,12821.48898,14559.26175,44873.05352
8/1/1998,27044.02014,28764.16772,10997.0984,11741.81594,8818.537097,34412.67618
9/1/1998,21526.10187,19787.00832,8961.120056,9642.39137,5031.65622,22201.74518
10/1/1998,18547.31702,13144.91535,5367.964707,6266.045183,3150.622801,14305.95943
11/1/1998,11082.12209,7476.771654,2774.514959,3516.929886,2701.543021,12050.17469
12/1/1998,7843.104328,5876.550703,1581.117462,2626.303976,2519.295712,10438.87782
1/1/1999,4746.991204,5567.258423,972.659656,1245.263222,2523.304137,11487.10982
2/1/1999,0,6581.036221,1069.06008,476.6989913,3934.238667,15535.02034
3/1/1999,7059.679559,9782.428503,2326.68662,2078.232634,6681.119064,18402.76737
4/1/1999,10693.2368,14575.96865,6252.942608,4174.87079,8938.885493,22363.40653
5/1/1999,15022.4296,21738.73013,9877.537106,8767.795349,11309.60516,32123.36827
6/1/1999,21364.83556,27521.32677,11939.1885,11816.68639,11148.57366,38211.92223
7/1/1999,26731.29534,32064.85793,10644.8296,13720.72675,8452.42095,33415.9562
8/1/1999,26259.59347,27972.49653,9122.06178,11397.31458,4358.338665,26034.81362
9/1/1999,21811.57706,21620.97638,6707.732324,8812.545195,3130.93359,18936.9308
10/1/1999,19208.82584,15322.44567,4167.186043,5987.338508,1747.093113,11135.29242
11/1/1999,12630.18256,8231.161418,2383.143155,3998.26477,2405.05557,9950.497878
12/1/1999,8999.590873,6489.83795,220.6478868,2754.511879,1339.725029,8736.821305
1/1/2000,5152.685715,4940.602623,243.5455519,1587.000132,2000.944061,9247.972941
2/1/2000,4357.60619,5786.756193,420.7325976,1702.784075,3481.705851,13251.69263
3/1/2000,7376.334729,10214.96394,1594.350832,2725.478555,5877.132979,13607.43943
4/1/2000,11083.9921,15889.56693,6393.725623,6239.457797,9655.340316,19501.12329
5/1/2000,17443.64364,23079.84673,10104.84223,10944.07497,11302.12304,32755.48086
6/1/2000,22178.367,28181.49651,11479.44948,12331.37806,10782.12047,40088.48687
7/1/2000,28642.32691,31780.00487,9868.582093,12789.09684,6670.266271,32312.01647
8/1/2000,26634.87747,28609.52165,8976.012982,12123.20113,4323.087391,25307.4549
9/1/2000,23066.40479,21796.53588,7077.416819,8847.994443,3608.431369,16088.62134
10/1/2000,17015.92291,13080.68291,5042.147894,6665.292484,2682.494116,9541.975942
11/1/2000,11280.30663,8177.551149,2232.675746,3593.3441,2048.324831,9826.005948
12/1/2000,7029.850583,5833.496502,678.7398776,1990.802385,1512.042214,8834.617057
1/1/2001,5550.983432,5833.496502,278.5418418,1919.921553,2417.278013,9553.006883
2/1/2001,4489.255965,6110.903236,-59.52753172,554.4266049,3238.089851,13702.27047
3/1/2001,5458.358633,10310.65609,1646.124852,594.4630829,5903.481476,15900.54603
4/1/2001,11187.09608,15053.83793,6098.615189,4781.390324,8904.956228,23609.49614
5/1/2001,16341.71558,26049.98787,10088.13977,10722.48989,11686.42533,34407.9531
6/1/2001,25463.86745,29088.07623,9989.152026,12903.2842,8660.90744,34161.60548
7/1/2001,26941.26594,32189.37866,10363.89952,13173.21005,6207.713884,32839.06039
8/1/2001,27738.83893,29191.3785,8395.445182,11554.05675,3643.821503,23898.6582
9/1/2001,23710.98979,22229.38037,6097.961445,9289.776769,1978.236978,13467.51784
10/1/2001,18603.29412,13889.56865,3659.777837,5938.972259,1293.689688,7577.984824
11/1/2001,11604.97,7084.188978,2339.080444,4257.197772,2536.281336,8942.715581
12/1/2001,7576.48518,5032.725918,676.7242069,2239.228057,2257.150124,9746.963666
1/1/2002,5555.417281,5647.407186,456.8838771,1311.715675,2753.541354,10528.96957
2/1/2002,4805.450346,7720.256656,656.8441634,301.6108734,3743.111229,13230.87928
3/1/2002,7672.963964,10693.08793,2353.14132,901.1348087,6414.386275,17910.04797
4/1/2002,9831.736126,15078.73243,5107.171557,4059.933616,8372.421749,18748.24064
5/1/2002,16806.68045,21997.20945,9400.127437,9854.903859,10631.25133,31725.60401
6/1/2002,22581.11451,28383.49651,10600.76553,11720.90902,9905.130539,42327.13105
7/1/2002,26848.04399,33454.09029,9650.437227,13129.31146,6711.348602,42566.88908
8/1/2002,28954.4731,28495.26047,7471.72254,12038.50713,2839.846756,28921.27474
9/1/2002,23592.09745,21182.45669,5763.731266,8985.478716,1835.88352,16954.25141
10/1/2002,17989.94997,13155.07172,3512.32355,6153.695303,1330.60375,9678.824856
11/1/2002,11886.23639,6998.551183,2411.147766,3348.109744,2569.867994,11267.24741
12/1/2002,7214.700665,4989.85479,1257.382795,2739.971105,2539.709072,8121.788863
1/1/2003,4464.517767,5766.583419,740.2073315,999.3045478,2419.051265,6103.798994
2/1/2003,5314.772044,5629.041871,774.7836631,1523.291983,4208.106845,13352.33796
3/1/2003,7526.472852,10344.80728,3016.725452,2466.718193,7452.642463,16261.61766
4/1/2003,10627.69037,12682.0374,5716.755875,6235.35389,8466.410198,20771.87773
5/1/2003,14200.44612,21602.39136,10894.10745,8575.776255,12440.78676,32349.55502
6/1/2003,20934.52936,27383.31343,11657.90996,13033.14527,11619.71137,42170.62897
7/1/2003,26049.5224,32859.97559,10851.5929,12406.13003,8320.14582,40467.93183
8/1/2003,26513.80152,27034.27845,10226.56625,12210.1351,5885.331846,37093.00522
9/1/2003,23802.02481,21109.46457,6935.421838,8537.654124,2973.268084,23752.27244
10/1/2003,19544.39145,15216.98872,3460.90299,6391.004758,1144.221125,12321.4927
11/1/2003,11743.24242,6960.614175,1964.782191,3903.529653,2181.943725,13063.91901
12/1/2003,7087.572513,4795.089763,1241.393798,2291.980875,2221.660989,10955.58129
1/1/2004,5256.352814,4944.936319,416.3130716,1324.661669,2281.863341,8687.271353
2/1/2004,4494.952079,5757.782052,560.3300677,410.185629,3925.784905,12881.03276
3/1/2004,6169.460604,11772.9682,2585.333829,1127.197579,7159.413552,13299.15328
4/1/2004,12314.32588,14925.6655,4512.442865,5471.67227,8533.968661,24239.91565
5/1/2004,18500.22404,21130.96874,8113.733393,11260.42408,9663.252172,34784.55954
6/1/2004,22454.74336,26438.05523,9806.689128,11271.47514,9029.720425,43340.31031
7/1/2004,26344.33954,31243.64597,9297.35238,12077.3907,6161.790353,36258.91546
8/1/2004,26616.51959,26571.02598,8512.915025,11198.83785,3786.01986,27239.36932
9/1/2004,23433.75764,19939.05315,5765.873607,8671.797694,2106.604311,17967.45347
10/1/2004,16321.32756,12027.26176,4546.607447,5925.74171,2611.359041,10088.80445
11/1/2004,10478.8143,6728.864174,2934.259618,2946.567765,3226.624947,7261.302601
12/1/2004,7224.62315,5187.424867,1167.438612,1976.22134,2898.53145,9867.84863
1/1/2005,4273.090802,3860.602613,296.0103354,822.7987702,2216.864861,6560.977371
2/1/2005,3192.102189,4989.579618,302.0885986,500.5638772,3425.494655,9570.373564
3/1/2005,6466.153975,8706.890021,2062.228404,1988.33982,6984.48679,15361.10296
4/1/2005,10751.79775,13851.29921,5708.596123,4743.983032,9580.316713,19861.51442
5/1/2005,14047.58458,20339.53982,12463.09443,8751.104769,14468.73473,30810.01835
6/1/2005,21318.55883,25022.43942,13936.87407,12652.05586,15380.10797,45198.13677
7/1/2005,25227.85481,33261.27496,14094.48866,12276.93747,14526.33746,44054.23709
8/1/2005,27334.4361,28061.25967,10692.59306,12281.21787,7747.835798,32236.4359
9/1/2005,23933.55853,20186.10543,7010.976818,9331.966283,4084.5832,19239.04011
10/1/2005,17802.11773,13202.44029,4387.503672,6022.268808,2122.078306,12600.62805
11/1/2005,11982.01386,8209.236368,1911.830132,3706.131869,1742.16411,8274.40691
12/1/2005,7683.927826,4847.358529,1441.285916,2282.159251,2799.494973,9268.600192
1/1/2006,5585.674932,5628.792269,493.824717,1917.099376,2878.533862,11225.19834
2/1/2006,5478.975164,7300.650581,1363.921713,1463.82776,4641.560616,13071.25365
3/1/2006,7101.500689,8561.513823,1971.049091,2574.134705,6241.343579,18809.64006
4/1/2006,8114.510874,12882.45094,5712.600257,3770.297198,8328.637701,23327.3071
5/1/2006,14119.22406,22376.1797,11818.88155,8723.432596,15155.23325,34908.25221
6/1/2006,21623.64977,28124.04331,14447.10663,12248.45264,15505.18685,44114.80836
7/1/2006,26375.05482,33303.1332,13634.6682,12714.29037,12446.38772,42926.34638
8/1/2006,29864.96131,27862.18243,10170.21941,12451.59714,7403.433148,38841.57295
9/1/2006,24655.44286,21037.48077,6564.033731,9278.092597,3417.809159,22731.03387
10/1/2006,17795.55959,13321.25328,4772.263738,6558.279445,2696.048178,14221.89481
11/1/2006,11369.79175,6595.669293,2012.490532,3974.93573,1705.712033,14697.16236
12/1/2006,8284.681837,6345.659471,789.5150378,2648.089393,1895.525823,9934.719741
1/1/2007,6061.043711,6350.830206,766.9694623,1255.937735,1911.122759,10888.46188
2/1/2007,4079.449334,6160.970078,673.5427287,508.4120316,3046.857344,12952.82164
3/1/2007,6796.831507,11325.98848,1613.822557,1002.50058,6193.112474,17696.88681
4/1/2007,11207.02104,15026.77165,3836.601524,4220.742078,6251.377437,26286.02166
5/1/2007,17831.31982,23893.18084,7006.970183,10315.80584,8223.970783,36663.7082
6/1/2007,23758.91491,28481.29966,7781.678159,12271.67748,6372.136062,43727.43223
7/1/2007,25924.11284,33376.30866,7676.070477,12883.91614,4443.721736,42464.08509
8/1/2007,27548.60561,28385.25984,7654.080756,12240.21963,2938.985122,32338.04093
9/1/2007,23240.87153,20072.17072,6843.11196,10242.36182,2481.88371,22343.77717
10/1/2007,17975.91226,12863.40118,4435.736124,6031.097904,1996.546873,16024.05058
11/1/2007,11443.16271,8285.336107,1646.371425,3551.573828,1328.802182,14935.69842
12/1/2007,8129.74818,5346.543962,878.3154779,2935.208642,2157.926247,11116.4991
1/1/2008,5476.898871,4429.993632,561.8236758,1674.483998,3292.322338,11384.07557
2/1/2008,4437.579738,6303.264172,80.73446581,417.8021687,2998.405467,10928.75832
3/1/2008,7507.90769,10421.78248,2021.110828,992.1393062,7071.118003,21139.80666
4/1/2008,12012.33607,15289.24851,5542.205709,4080.383215,10176.76121,24477.30889
5/1/2008,15826.85823,20843.56465,9304.9724,9388.989544,10269.01126,29521.37255
6/1/2008,22389.5342,27587.07131,12301.05094,12157.90773,10956.51666,44697.39739
7/1/2008,26096.04265,31777.20295,9986.251828,13019.32244,7401.048728,37573.71382
8/1/2008,27829.36466,28636.38166,7631.548776,12092.59798,2899.557636,26659.97354
9/1/2008,23566.34042,21252.56693,5402.668986,9002.139166,1245.187898,16107.58592
10/1/2008,18493.05817,14159.74241,4260.08021,6134.857377,1884.433311,14130.92669
11/1/2008,10989.1286,7495.912548,2515.289257,3627.421624,2581.063109,12989.13734
12/1/2008,8556.730035,5320.130904,862.1453586,3421.309199,1867.530113,11516.11075
1/1/2009,5630.402709,6226.996662,896.1301432,1214.166256,2800.945555,9671.389659
2/1/2009,4579.572943,6040.922834,545.6611086,1465.608314,3414.527291,13679.97677
3/1/2009,7487.548311,9744.338909,2220.540203,2412.117722,6768.174092,20556.50905
4/1/2009,11534.46022,14894.02067,5420.788161,5858.446673,9097.090864,26825.9271
5/1/2009,14643.64346,23580.07553,9936.834364,9759.071277,11632.43136,33436.20539
6/1/2009,18554.33581,25069.14414,11585.2484,11287.45953,9192.648542,39415.12498
7/1/2009,24450.52618,32304.78675,11603.54137,12629.38234,9281.835708,42527.83992
8/1/2009,26365.63553,27535.44251,9241.791731,12009.31257,4751.552471,34006.99499
9/1/2009,22249.94883,21549.24552,6147.981565,8745.202832,2027.141881,22503.1925
10/1/2009,17951.81626,12225.77466,5304.084276,6808.806521,2808.993952,15309.58811
11/1/2009,11777.24101,8004.6834,2496.015873,3788.887837,2544.476363,17567.60107
12/1/2009,7328.758917,3903.088616,790.3538581,2462.366096,2194.568553,9606.482154
1/1/2010,4218.1787,5104.038802,528.8931479,1443.028932,2494.181633,7982.848596
2/1/2010,3644.342687,5998.468415,546.5320044,431.9065556,3205.014394,10985.67084
3/1/2010,7378.811283,9846.197013,2517.103263,2316.96456,6871.130718,20659.04209
4/1/2010,10501.4179,13794.64803,6196.349457,4774.199586,9148.140968,25963.19025
5/1/2010,15190.99634,19258.69833,9754.98514,9003.315069,11103.92856,31506.69829
6/1/2010,19191.834,26973.20516,13298.08368,11165.85595,12577.01899,31826.68157
7/1/2010,24129.7857,32648.35381,12869.55186,12596.39951,11099.58992,31770.15527
8/1/2010,27098.16484,26922.47287,9102.71601,12387.26992,5164.734011,28532.92053
9/1/2010,22983.89458,22262.19029,5971.331758,8145.384763,1941.801974,18395.27078
10/1/2010,16044.47974,13253.57525,6250.879255,7096.782413,3794.474455,16605.6301
11/1/2010,11486.56697,7731.756099,3054.214528,4507.770782,3274.576561,14414.55122
12/1/2010,6621.356701,5569.504259,1125.374402,1839.097923,2528.277893,9529.44831
1/1/2011,5444.197766,5151.244032,342.0008395,1868.311779,2401.400884,9252.940016
2/1/2011,5574.911442,6442.12511,691.8278457,728.3333419,4512.0096,16529.4964
3/1/2011,6133.569968,9112.677975,1086.856775,1361.23117,5590.081082,17096.55548
4/1/2011,9654.595083,13544.43453,5262.427898,4237.160926,9463.672972,24023.81917
5/1/2011,15185.53514,19353.9932,10436.47865,8765.74194,13074.64344,31078.35811
6/1/2011,18685.55364,25393.38478,14994.0845,10938.02133,15096.42631,40162.47453
7/1/2011,23997.39025,31901.93835,14132.35874,13412.85637,13516.60588,44325.30218
8/1/2011,26414.84101,29443.51334,10760.0905,12263.28451,8211.132878,35297.98406
9/1/2011,20960.55719,23413.89772,7314.914093,8528.263639,4097.461849,24155.69984
10/1/2011,17147.46575,14466.87869,5930.759547,6695.642395,3556.34046,17225.62481
11/1/2011,11948.83321,7595.235385,2299.221289,4317.001944,2138.532303,17932.92468
12/1/2011,8385.417242,6610.255742,272.7589051,2586.809635,988.1809669,12484.42475
1/1/2012,5172.311551,6765.642871,878.4970499,1464.952026,1889.16431,11328.78318
2/1/2012,5166.239833,7350.461929,1119.8177,1739.768192,3244.511128,15407.6439
3/1/2012,7397.766152,10944.97076,1897.415367,2584.560374,5194.39063,23481.27647
4/1/2012,10199.50791,15519.96996,5055.134518,5503.386157,7716.767763,26889.48525
5/1/2012,17948.96707,23585.64121,7313.337846,11813.11521,8650.658239,27136.92233
6/1/2012,23438.51104,27546.84034,8074.028763,12660.8322,6889.271085,30227.96429
7/1/2012,26013.59956,32986.37806,7382.449119,12917.17815,3614.88972,27865.89283
8/1/2012,25270.26184,29688.81125,8318.306275,11785.93732,3716.769769,27659.88098
9/1/2012,21795.55159,21713.22234,5326.888144,8751.143291,1232.814677,16067.13776
10/1/2012,17967.04949,14159.74241,4345.512763,6675.101918,1720.655336,11477.70378
11/1/2012,11715.21535,7645.423128,1977.314559,3585.671524,2097.927551,10971.13014
12/1/2012,7291.549569,3942.725765,1724.080512,2925.396502,2826.097216,10714.37021
1/1/2013,6007.034815,5614.830928,856.8150794,1246.202202,2529.186935,8681.507683
2/1/2013,0,6856.164697,1413.421337,499.2371036,4087.371148,16154.75753
3/1/2013,6248.795129,11695.57183,2020.319052,1036.112409,6456.684644,19906.34458
4/1/2013,12007.71032,16314.63287,5068.931468,3560.201139,8324.166627,26177.26603
5/1/2013,16975.56212,21707.75719,7858.877552,9822.966354,8046.503918,29893.78127
6/1/2013,22155.52526,27852.76619,8755.85009,11182.85762,7048.450219,30823.88312
7/1/2013,25029.11739,33628.26022,8943.444267,12933.05238,4944.530421,31187.56103
8/1/2013,25812.66584,27641.8934,7817.703949,12004.64603,3066.447436,23688.82941
9/1/2013,21796.38778,19751.24728,6245.366193,9835.404823,2079.572737,14704.28124
10/1/2013,17105.65313,13464.98129,4212.581606,5681.495818,1844.77934,10993.71115
11/1/2013,10543.12447,7858.244379,1778.5201,3209.947291,1348.028912,8632.992799
12/1/2013,7804.882465,5453.593784,658.0760924,2584.592787,1808.989434,8452.847618
1/1/2014,4924.492089,7073.623939,311.5122552,1163.271292,1235.691365,9736.088453
2/1/2014,4233.334631,6941.986487,1286.192543,1547.073571,3000.091541,15472.54474
